id_A,id_B,cleaned_hotel_name_A,cleaned_hotel_name_B,cleaned_address_A,cleaned_address_B,latitude_A,longitude_A,latitude_B,longitude_B,geo_distance_km,name_similarity,address_similarity,predicted_match,hotel_name_A,city_A,country_A,hotel_name_B,city_B,country_B,enriched_category_stars_A,enriched_review_score_A,enriched_amenities_A,enriched_category_stars_B,enriched_review_score_B,enriched_amenities_B
A00396,B00385,augusta,augusta,flores 5163,flores 5163,41.146753,-8.658061,41.146863,-8.660093,0.17058389173396693,1.0,1.0,1,Inn Augusta St.,Porto,PT,Inn Augusta Saint & Spa,Porto,PT,4,8.9,"spa, pet_friendly, gym, wifi",5,8.5,"restaurant, spa, pool, air_conditioning, gym"
A00399,B00388,cathedral,cathedral,república 7383,república 7383,41.188726,-8.69801,41.189244,-8.698991,0.10028075346818417,1.0,1.0,1,Hotel Cathedral 2,Porto,PT,Hotel Cathedral II,Porto,PT,5,7.4,"air_conditioning, wifi, gym, pool, bar",4,7.8,"bar, wifi, restaurant, spa, pool"
A00403,B00392,augusta,augusta,central 8948,central 8948,41.070452,-8.648935,41.071023,-8.650831,0.17115366818435412,1.0,1.0,1,Pousada Augusta 2 & Spa,Porto,PT,Pousada Augusta II,Porto,PT,5,9.0,"spa, parking, pet_friendly, air_conditioning, wifi, pool",3,8.3,"parking, pet_friendly, wifi, air_conditioning, spa"
A00409,B00398,augusta,augusta,andradas 6749,andradas 6749,41.028309,-8.685651,41.029534,-8.688313,0.2615637451940885,1.0,1.0,1,Grand Hotel Augusta,Porto,PT,Grand  Augusta,Porto,PT,3,9.3,"spa, pet_friendly, air_conditioning, bar, parking, gym",5,8.5,"bar, parking, restaurant"
A00415,B00404,cathedral,cathedral,copacabana 7608,copacabana 7608,41.122824,-8.569514,41.12046,-8.569424,0.2629728893701242,1.0,1.0,1,Pousada Cathedral II,Porto,PT,Pousada Cathedral II,Porto,PT,5,8.4,"gym, restaurant, parking",5,8.4,"gym, restaurant, parking"
A00417,B00406,cathedral,cathedral,liberdade 6454,liberdade 6454,41.101539,-8.624834,41.098132,-8.622042,0.4452558181441365,1.0,1.0,1,Palace Cathedral,Porto,PT,Palace Cathedral,Porto,PT,5,9.3,"air_conditioning, bar, pool, parking",5,9.3,"air_conditioning, bar, pool, parking"
A00422,B00411,copacabana,copacabana,liberdade 5623,liberdade 5623,41.104626,-8.542738,41.104348,-8.53998,0.2331421247005598,1.0,1.0,1,Suites Copacabana,Porto,PT,Suites Copacabana,Porto,PT,3,9.0,"restaurant, pet_friendly, bar, gym, air_conditioning",3,9.0,"restaurant, pet_friendly, bar, gym, air_conditioning"
A00425,B00414,gaudí,gaudí,liberdade 1141,liberdade 1141,41.129738,-8.679232,41.12917,-8.679932,0.0861760490902924,1.0,1.0,1,Residency Gaudí II,Porto,PT,Residency Gaudí 2,Porto,PT,4,7.9,"wifi, pet_friendly, bar, pool, gym, spa",3,8.5,"air_conditioning, parking, spa, bar"
A00430,B00419,cathedral,cathedral,andradas 6692,andradas 6692,41.169614,-8.599822,41.165779,-8.601705,0.45462982167976174,1.0,1.0,1,Palace Cathedral Saint,Porto,PT,Palace Cathedral Saint,Porto,PT,4,8.3,"restaurant, wifi, pool, parking, gym",4,8.3,"restaurant, wifi, pool, parking, gym"
A00093,B00082,liberdade,liberdade,sé 5089,sé 5089,48.830264,2.307425,48.832135,2.309746,0.2686000571756117,1.0,1.0,1,Palace Liberdade,Paris,FR,Palace Liberdade,Paris,FR,4,8.9,"restaurant, pet_friendly, gym, air_conditioning",4,8.9,"restaurant, pet_friendly, gym, air_conditioning"
A00102,B00091,europa,europa,república 3441,república 3441,48.840316,2.359116,48.838147,2.36012,0.25212641422046733,1.0,1.0,1,Suites Europa,Paris,FR,Suites Europa,Paris,FR,3,9.5,"air_conditioning, wifi, pet_friendly, bar, spa",3,9.5,"air_conditioning, wifi, pet_friendly, bar, spa"
A00111,B00100,copacabana,copacabana,augusta 4965,augusta 4965,48.764916,2.367924,48.761388,2.367723,0.39257224541285074,1.0,1.0,1,Grand Hotel Copacabana,Paris,FR,Grand Hotel Copacabana,Paris,FR,3,7.7,"restaurant, air_conditioning, spa, bar, wifi",3,7.7,"restaurant, air_conditioning, spa, bar, wifi"
A00113,B00102,paulista,paulista,andradas 7450,andradas 7450,48.874926,2.409479,48.874657,2.413463,0.29289579499533636,1.0,1.0,1,Residency Paulista Saint,Paris,FR,Residency Paulista Saint,Paris,FR,3,8.2,"gym, spa, restaurant, parking, wifi",3,8.2,"gym, spa, restaurant, parking, wifi"
A00126,B00115,central,central,república 10,república 10,48.785076,2.360256,48.788845,2.360741,0.4205972398451023,1.0,1.0,1,Central II,Paris,FR, Central II,Paris,FR,3,7.2,"parking, pet_friendly, bar, wifi",5,8.7,"restaurant, spa, pet_friendly, gym"
A00141,B00130,cathedral,cathedral,liberdade 4874,liberdade 4874,48.803823,2.438181,48.808427,2.439848,0.5262963257662594,1.0,1.0,1,Palace Cathedral Saint Boutique,Paris,FR,Palace Cathedral Saint,Paris,FR,5,8.4,"gym, parking, pool, spa, restaurant, wifi",5,9.3,"wifi, air_conditioning, gym"
A00151,B00140,gaudí,gaudí,paulista 2344,paulista 2344,48.959181,2.347416,48.957792,2.346712,0.16277799564528575,1.0,1.0,1,Palace Gaudí,Paris,FR,Palace Gaudí,Paris,FR,3,8.4,"restaurant, air_conditioning, bar, pool, parking",3,8.4,"restaurant, air_conditioning, bar, pool, parking"
A00153,B00142,paulista,paulista,central 5137,central 5137,48.791847,2.337621,48.794363,2.338959,0.2964383741950776,1.0,1.0,1,Pousada Paulista,Paris,FR,Pousada Paulista,Paris,FR,5,8.2,"gym, restaurant, bar, wifi, spa",5,8.2,"gym, restaurant, bar, wifi, spa"
A00168,B00157,seine,seine,república 6507,república 6507,48.879419,2.332382,48.878436,2.329323,0.24897389371496845,1.0,1.0,1,Grand Hotel Seine,Paris,FR,Grand Hotel Seine,Paris,FR,5,9.6,"bar, wifi, parking, gym",5,9.6,"bar, wifi, parking, gym"
A00191,B00180,seine,seine,copacabana 3292,copacabana 3292,48.777083,2.395173,48.779371,2.396106,0.26343935699595433,1.0,1.0,1,Hotel Seine II,Paris,FR,Hotel Seine II,Paris,FR,3,7.7,"spa, restaurant, gym, parking, bar, wifi",3,7.7,"spa, restaurant, gym, parking, bar, wifi"
A00208,B00197,augusta,augusta,liberdade 8265,liberdade 8265,48.884951,2.303287,48.886411,2.30324,0.1623809613395424,1.0,1.0,1,Residency Augusta II,Paris,FR,Residency Augusta II,Paris,FR,4,8.1,"pool, wifi, restaurant",4,8.1,"pool, wifi, restaurant"
A00219,B00208,copacabana,copacabana,flores 522,flores 522,48.816519,2.35837,48.820832,2.359456,0.4861303660241987,1.0,1.0,1,Palace Copacabana Saint,Paris,FR,Palace Copacabana St.,Paris,FR,5,9.6,"pool, bar, spa, restaurant",5,8.5,"air_conditioning, restaurant, wifi, bar, gym, pet_friendly"
A00221,B00210,cathedral,cathedral,andradas 9952,andradas 9952,48.817947,2.395633,48.820979,2.396805,0.34789125238992114,1.0,1.0,1,Residency Cathedral,Paris,FR,Residency Cathedral,Paris,FR,3,7.3,"pet_friendly, wifi, spa",3,7.3,"pet_friendly, wifi, spa"
A00278,B00267,augusta,augusta,república 6847,república 6847,48.82373,2.428633,48.82376,2.426936,0.12427917269744285,1.0,1.0,1,Grand Hotel Augusta,Paris,FR,Grand Hotel Augusta,Paris,FR,3,8.3,"pet_friendly, air_conditioning, spa, bar, wifi, restaurant",3,8.3,"pet_friendly, air_conditioning, spa, bar, wifi, restaurant"
A00283,B00272,liberdade,liberdade,liberdade 1520,liberdade 1520,48.836174,2.343662,48.833985,2.343341,0.2445369606275221,1.0,1.0,1,Hotel Liberdade Saint,Paris,FR,Hotel Liberdade Saint,Paris,FR,3,7.3,"parking, pet_friendly, air_conditioning, wifi, spa",3,7.3,"parking, pet_friendly, air_conditioning, wifi, spa"
A00291,B00280,seine,seine,flores 8585,flores 8585,48.858691,2.35983,48.862141,2.363541,0.4699637857504646,1.0,1.0,1,Inn Seine,Paris,FR,Inn Seine,Paris,FR,5,7.6,"gym, pet_friendly, spa, air_conditioning, bar",5,7.6,"gym, pet_friendly, spa, air_conditioning, bar"
A00294,B00283,gaudí,gaudí,europa 9468,europa 9468,48.784968,2.355236,48.783959,2.357106,0.17708389049565,1.0,1.0,1,Suites Gaudí,Paris,FR,Suites Gaudí,Paris,FR,5,7.7,"restaurant, air_conditioning, parking, wifi, pet_friendly",5,7.7,"restaurant, air_conditioning, parking, wifi, pet_friendly"
A00296,B00285,copacabana,copacabana,europa 8712,europa 8712,48.950218,2.342229,48.949653,2.339613,0.20109573366961686,1.0,1.0,1,Grand Hotel Copacabana Saint,Paris,FR,Grand  Copacabana Saint,Paris,FR,5,8.3,"wifi, bar, air_conditioning, spa",3,9.2,"air_conditioning, restaurant, gym, pool"
A00298,B00287,liberdade,liberdade,europa 1677,europa 1677,49.033294,2.274536,49.03447,2.275927,0.16547665098264952,1.0,1.0,1,Hotel Liberdade,Paris,FR,Hotel Liberdade & Spa,Paris,FR,5,7.2,"pet_friendly, wifi, pool, restaurant",5,9.4,"pet_friendly, gym, wifi, air_conditioning, bar"
A00327,B00316,paulista,paulista,copacabana 671,copacabana 671,48.872073,2.426864,48.871929,2.423816,0.22349811731927724,1.0,1.0,1,Grand Hotel Paulista,Paris,FR,Grand Hotel Paulista & Spa,Paris,FR,5,8.0,"wifi, pet_friendly, restaurant, bar, air_conditioning",4,7.4,"spa, parking, air_conditioning, gym, pool, restaurant"
A00349,B00338,europa,europa,andradas 845,andradas 845,48.839871,2.40268,48.837167,2.402478,0.30103431249746776,1.0,1.0,1,Pousada Europa II,Paris,FR,Pousada Europa II,Paris,FR,5,8.8,"parking, pool, air_conditioning, bar",5,8.8,"parking, pool, air_conditioning, bar"
A00391,B00380,augusta,augusta,augusta 2777,augusta 2777,48.926304,2.440852,48.925009,2.441369,0.1488689241456173,1.0,1.0,1,Suites Augusta,Paris,FR,Suites Augusta,Paris,FR,3,8.1,"pet_friendly, air_conditioning, bar, restaurant, pool",3,8.1,"pet_friendly, air_conditioning, bar, restaurant, pool"
A00397,B00386,lumière,lumière,república 2800,república 2800,48.892874,2.285593,48.8922,2.287293,0.14513131647286334,1.0,1.0,1,Inn Lumière Saint,Paris,FR,Inn Lumière Saint,Paris,FR,3,9.1,"bar, parking, pool, spa",3,9.1,"bar, parking, pool, spa"
A00400,B00389,liberdade,liberdade,paulista 2382,paulista 2382,48.876274,2.349243,48.875424,2.348461,0.1104709553940877,1.0,1.0,1,Palace Liberdade,Paris,FR,Palace Liberdade,Paris,FR,4,8.9,"restaurant, pet_friendly, gym, air_conditioning",4,8.9,"restaurant, pet_friendly, gym, air_conditioning"
A00411,B00400,central,central,augusta 3139,augusta 3139,48.847359,2.349575,48.847083,2.34702,0.18946159239712682,1.0,1.0,1,Residency Central,Paris,FR,Residency Central,Paris,FR,4,8.6,"air_conditioning, spa, parking, gym, bar",4,8.6,"air_conditioning, spa, parking, gym, bar"
A00423,B00412,central,central,república 5754,república 5754,48.906621,2.385459,48.907137,2.387795,0.18011388501763426,1.0,1.0,1,Hotel Central,Paris,FR,Hotel Central,Paris,FR,4,9.0,"pool, spa, restaurant, air_conditioning, wifi",4,9.0,"pool, spa, restaurant, air_conditioning, wifi"
A00424,B00413,gaudí,gaudí,central 516,central 516,48.807792,2.304205,48.808671,2.304288,0.09792914916795749,1.0,1.0,1,Inn Gaudí Saint,Paris,FR,Inn Gaudí Saint & Spa,Paris,FR,5,8.7,"gym, air_conditioning, pool, pet_friendly, parking, wifi",4,8.6,"gym, restaurant, wifi, spa, air_conditioning"
A00094,B00083,central,central,andradas 5443,andradas 5443,-30.093247,-51.268069,-30.097408,-51.266071,0.5010212720931484,1.0,1.0,1,Grand Central II,Porto Alegre,BR,Grand Hotel Central II & Spa,Porto Alegre,BR,4,8.7,"bar, parking, pet_friendly",3,7.7,"wifi, air_conditioning, spa"
A00103,B00092,central,central,paulista 699,paulista 699,-30.051591,-51.179653,-30.053283,-51.182225,0.31092865603078934,1.0,1.0,1,Hotel Central,Porto Alegre,BR,Hotel Central,Porto Alegre,BR,3,8.6,"bar, pool, air_conditioning, wifi, gym",3,8.6,"bar, pool, air_conditioning, wifi, gym"
A00110,B00099,seine,seine,flores 5064,flores 5064,-30.100019,-51.191386,-30.100511,-51.190987,0.06683020797156246,1.0,1.0,1,Pousada Seine,Porto Alegre,BR,Pousada Seine & Spa Boutique,Porto Alegre,BR,5,7.7,"pool, parking, wifi, bar, pet_friendly",5,9.0,"air_conditioning, gym, parking"
A00118,B00107,copacabana,copacabana,flores 4262,flores 4262,-30.043987,-51.202345,-30.043012,-51.203581,0.16095987444426738,1.0,1.0,1,Residency Copacabana,Porto Alegre,BR,Residency Copacabana,Porto Alegre,BR,3,7.2,"spa, wifi, air_conditioning, pool, pet_friendly",3,7.2,"spa, wifi, air_conditioning, pool, pet_friendly"
A00124,B00113,gaudí,gaudí,flores 847,flores 847,-29.968311,-51.235021,-29.969893,-51.234328,0.1881507193970156,1.0,1.0,1,Suites Gaudí II,Porto Alegre,BR,Suites Gaudí II,Porto Alegre,BR,5,8.0,"parking, air_conditioning, pool, gym",5,8.0,"parking, air_conditioning, pool, gym"
A00132,B00121,augusta,augusta,sé 1121,sé 1121,-30.053333,-51.208685,-30.056487,-51.213443,0.5767988504326756,1.0,1.0,1,Pousada Augusta,Porto Alegre,BR,Pousada Augusta Boutique,Porto Alegre,BR,5,7.6,"pool, parking, spa, pet_friendly, restaurant",4,7.7,"air_conditioning, pet_friendly, gym"
A00132,B00417,augusta,augusta,sé 1121,república 4313,-30.053333,-51.208685,-30.056083,-51.212131,0.45111251509738115,1.0,0.19047619047619047,1,Pousada Augusta,Porto Alegre,BR, Augusta Saint,Porto Alegre,BR,5,7.6,"pool, parking, spa, pet_friendly, restaurant",3,9.4,"restaurant, air_conditioning, pet_friendly"
A00140,B00129,cathedral,cathedral,augusta 3433,augusta 3433,-30.070996,-51.237845,-30.07024,-51.239221,0.15684183709389893,1.0,1.0,1,Hotel Cathedral,Porto Alegre,BR,Hotel Cathedral & Spa,Porto Alegre,BR,5,9.2,"wifi, spa, pet_friendly",4,8.5,"gym, air_conditioning, pool, spa, parking, restaurant"
A00147,B00136,augusta,augusta,copacabana 8634,copacabana 8634,-30.109382,-51.200012,-30.112722,-51.201332,0.392495599859463,1.0,1.0,1,Suites Augusta II,Porto Alegre,BR,Suites Augusta II,Porto Alegre,BR,4,8.2,"bar, wifi, gym, parking, spa, pool",4,8.2,"bar, wifi, gym, parking, spa, pool"
A00171,B00160,paulista,paulista,andradas 9078,andradas 9078,-30.055922,-51.222187,-30.053297,-51.223756,0.32863533384757027,1.0,1.0,1,Suites Paulista II,Porto Alegre,BR,Suites Paulista II Boutique Boutique,Porto Alegre,BR,3,8.6,"pet_friendly, gym, wifi, restaurant, bar, pool",3,7.3,"gym, spa, air_conditioning, pet_friendly, pool"
A00177,B00166,paulista,paulista,augusta 3118,augusta 3118,-29.970337,-51.264243,-29.970661,-51.263099,0.11593698389135189,1.0,1.0,1,Hotel Paulista,Porto Alegre,BR,Hotel Paulista,Porto Alegre,BR,4,9.2,"bar, parking, pool, wifi",4,9.2,"bar, parking, pool, wifi"
A00181,B00170,liberdade,liberdade,flores 3639,flores 3639,-30.039142,-51.17948,-30.039823,-51.176772,0.27144617370913143,1.0,1.0,1,Hotel Liberdade II & Spa,Porto Alegre,BR,Hotel Liberdade II,Porto Alegre,BR,4,9.7,"restaurant, air_conditioning, bar, parking",5,8.9,"spa, parking, wifi"
A00185,B00174,gaudí,gaudí,flores 1526,flores 1526,-29.940249,-51.185362,-29.93859,-51.186306,0.2056790112035738,1.0,1.0,1,Suites Gaudí II,Porto Alegre,BR,Suites Gaudí II,Porto Alegre,BR,5,8.0,"parking, air_conditioning, pool, gym",5,8.0,"parking, air_conditioning, pool, gym"
A00197,B00186,augusta,augusta,copacabana 141,copacabana 141,-30.011566,-51.285589,-30.011914,-51.288685,0.3006031994615884,1.0,1.0,1,Residency Augusta,Porto Alegre,BR,Residency Augusta,Porto Alegre,BR,4,7.4,"bar, pool, gym, air_conditioning",4,7.4,"bar, pool, gym, air_conditioning"
A00206,B00195,augusta,augusta,augusta 7575,augusta 7575,-30.010097,-51.162111,-30.013353,-51.158507,0.501498313018012,1.0,1.0,1,Pousada Augusta II,Porto Alegre,BR,Pousada Augusta II,Porto Alegre,BR,3,7.8,"wifi, gym, bar, pet_friendly, restaurant",3,7.8,"wifi, gym, bar, pet_friendly, restaurant"
A00231,B00220,central,central,liberdade 8187,liberdade 8187,-29.978573,-51.242708,-29.977868,-51.240265,0.2480214254431632,1.0,1.0,1,Suites Central,Porto Alegre,BR,Suites Central,Porto Alegre,BR,4,8.7,"bar, spa, air_conditioning",4,8.7,"bar, spa, air_conditioning"
A00255,B00244,augusta,augusta,copacabana 8771,copacabana 8771,-30.039364,-51.317422,-30.038387,-51.320012,0.27195425746464663,1.0,1.0,1,Inn Augusta II & Spa,Porto Alegre,BR,Inn Augusta II,Porto Alegre,BR,3,7.1,"pool, pet_friendly, spa, parking",5,9.3,"pet_friendly, wifi, bar, parking, gym"
A00270,B00259,augusta,augusta,augusta 7167,augusta 7167,-30.074906,-51.264034,-30.075772,-51.260685,0.33633524654987795,1.0,1.0,1,Inn Augusta,Porto Alegre,BR,Inn Augusta,Porto Alegre,BR,3,8.0,"wifi, pet_friendly, bar, pool",3,8.0,"wifi, pet_friendly, bar, pool"
A00275,B00264,copacabana,copacabana,república 2556,república 2556,-30.111616,-51.269318,-30.108464,-51.269481,0.35083693690118195,1.0,1.0,1,Grand Hotel Copacabana II,Porto Alegre,BR,Grand Hotel Copacabana II & Spa,Porto Alegre,BR,4,7.9,"air_conditioning, parking, gym",5,9.3,"air_conditioning, wifi, spa, pet_friendly, gym"
A00301,B00290,lumière,lumière,augusta 3608,augusta 3608,-30.119088,-51.212159,-30.117717,-51.214075,0.23916876584915123,1.0,1.0,1,Residency Lumière Saint,Porto Alegre,BR,Residency Lumière Saint,Porto Alegre,BR,3,9.4,"pool, bar, restaurant, wifi",3,9.4,"pool, bar, restaurant, wifi"
A00302,B00291,central,central,andradas 5142,andradas 5142,-29.944972,-51.179939,-29.941954,-51.179663,0.3366383213157847,1.0,1.0,1,Residency Central,Porto Alegre,BR,Residency Central,Porto Alegre,BR,3,7.3,"gym, bar, wifi, pool, restaurant",3,7.3,"gym, bar, wifi, pool, restaurant"
A00304,B00293,cathedral,cathedral,paulista 1662,paulista 1662,-30.048369,-51.254352,-30.049203,-51.254434,0.0930718168130269,1.0,1.0,1,Grand Hotel Cathedral & Spa,Porto Alegre,BR,Grand Cathedral,Porto Alegre,BR,5,8.2,"parking, wifi, gym, spa, air_conditioning",4,9.6,"pet_friendly, pool, gym"
A00314,B00303,central,central,paulista 8025,paulista 8025,-30.015287,-51.196106,-30.013988,-51.195324,0.16288856270486485,1.0,1.0,1,Hotel Central Saint,Porto Alegre,BR,Hotel Central Saint,Porto Alegre,BR,4,9.2,"restaurant, spa, bar, gym, air_conditioning",4,9.2,"restaurant, spa, bar, gym, air_conditioning"
A00320,B00309,paulista,paulista,europa 7082,europa 7082,-30.070372,-51.244566,-30.066019,-51.24095,0.5961304468735256,1.0,1.0,1,Suites Paulista II,Porto Alegre,BR,Suites Paulista II,Porto Alegre,BR,3,8.6,"pet_friendly, gym, wifi, restaurant, bar, pool",3,8.6,"pet_friendly, gym, wifi, restaurant, bar, pool"
A00325,B00314,central,central,europa 532,europa 532,-30.083358,-51.264339,-30.084035,-51.265238,0.11466868413140971,1.0,1.0,1,Grand Hotel Central Saint,Porto Alegre,BR,Grand Hotel Central Saint,Porto Alegre,BR,3,9.6,"restaurant, pool, pet_friendly, gym",3,9.6,"restaurant, pool, pet_friendly, gym"
A00326,B00315,cathedral,cathedral,augusta 5627,augusta 5627,-30.038423,-51.249107,-30.035683,-51.248025,0.32198539408704935,1.0,1.0,1,Pousada Cathedral II & Spa,Porto Alegre,BR,Pousada Cathedral II & Spa & Spa,Porto Alegre,BR,4,8.5,"parking, pet_friendly, wifi",4,7.6,"air_conditioning, restaurant, wifi"
A00330,B00319,seine,seine,europa 3279,europa 3279,-30.075738,-51.153214,-30.075215,-51.154081,0.10169549949211874,1.0,1.0,1,Grand Hotel Seine,Porto Alegre,BR,Grand Hotel Seine,Porto Alegre,BR,3,9.7,"gym, air_conditioning, wifi, bar",3,9.7,"gym, air_conditioning, wifi, bar"
A00366,B00355,copacabana,copacabana,república 6929,república 6929,-30.078258,-51.239132,-30.075852,-51.241325,0.3407388348355323,1.0,1.0,1,Grand Hotel Copacabana,Porto Alegre,BR,Grand Hotel Copacabana,Porto Alegre,BR,4,8.0,"air_conditioning, pet_friendly, pool, parking",4,8.0,"air_conditioning, pet_friendly, pool, parking"
A00374,B00363,gaudí,gaudí,flores 2018,flores 2018,-29.955196,-51.253955,-29.953762,-51.255595,0.2244762499195472,1.0,1.0,1,Residency Gaudí Boutique,Porto Alegre,BR,Residency Gaudí,Porto Alegre,BR,5,8.5,"spa, wifi, gym",5,9.6,"wifi, pet_friendly, bar"
A00381,B00370,copacabana,copacabana,sé 4320,sé 4320,-30.014451,-51.16942,-30.015025,-51.169596,0.06603715866240638,1.0,1.0,1,Inn Copacabana II,Porto Alegre,BR,Inn Copacabana II,Porto Alegre,BR,3,9.5,"wifi, spa, bar, pool",3,9.5,"wifi, spa, bar, pool"
A00383,B00372,gaudí,gaudí,copacabana 1033,copacabana 1033,-30.086865,-51.25004,-30.085443,-51.249089,0.18268504150760329,1.0,1.0,1,Inn Gaudí,Porto Alegre,BR,Inn Gaudí,Porto Alegre,BR,4,8.3,"gym, pool, restaurant, pet_friendly, air_conditioning, spa",4,8.3,"gym, pool, restaurant, pet_friendly, air_conditioning, spa"
A00389,B00378,gaudí,gaudí,sé 7453,sé 7453,-29.94997,-51.134131,-29.951217,-51.131448,0.29333653170199614,1.0,1.0,1,Residency Gaudí II,Porto Alegre,BR,Residency Gaudí II,Porto Alegre,BR,5,8.4,"gym, spa, air_conditioning, pool, pet_friendly",5,8.4,"gym, spa, air_conditioning, pool, pet_friendly"
A00392,B00381,europa,europa,paulista 5875,paulista 5875,-29.998362,-51.129098,-29.995835,-51.134636,0.6028073473303347,1.0,1.0,1,Pousada Europa,Porto Alegre,BR,Pousada Europa & Spa,Porto Alegre,BR,5,8.7,"restaurant, air_conditioning, pool, pet_friendly, wifi, bar",3,7.1,"bar, wifi, spa, air_conditioning, pet_friendly"
A00413,B00402,gaudí,gaudí,central 2227,central 2227,-30.047552,-51.231344,-30.050195,-51.232489,0.31387215497526205,1.0,1.0,1,Pousada Gaudí,Porto Alegre,BR,Pousada Gaudí & Spa,Porto Alegre,BR,4,8.2,"wifi, gym, restaurant, parking, pool",3,8.7,"restaurant, pool, pet_friendly"
A00414,B00403,copacabana,copacabana,liberdade 1785,liberdade 1785,-30.026491,-51.226768,-30.025827,-51.226216,0.09096964870016719,1.0,1.0,1,Residency Copacabana Saint Boutique Boutique,Porto Alegre,BR,Residency Copacabana Saint,Porto Alegre,BR,4,9.4,"spa, pool, pet_friendly, wifi, air_conditioning, bar",3,7.5,"pool, restaurant, spa, wifi, air_conditioning, pet_friendly"
A00418,B00407,cathedral,cathedral,copacabana 1182,copacabana 1182,-30.089731,-51.21689,-30.088416,-51.217378,0.15357432746784386,1.0,1.0,1,Pousada Cathedral,Porto Alegre,BR,Pousada Cathedral,Porto Alegre,BR,4,9.1,"bar, pet_friendly, restaurant",4,9.1,"bar, pet_friendly, restaurant"
A00427,B00416,central,central,sé 2934,sé 2934,-30.055191,-51.299416,-30.053038,-51.301585,0.3176358471048086,1.0,1.0,1,Residency Central Saint,Porto Alegre,BR,Residency Central Saint Boutique,Porto Alegre,BR,4,7.4,"restaurant, pet_friendly, spa",4,7.2,"air_conditioning, pool, bar, wifi, pet_friendly"
A00428,B00121,augusta,augusta,república 4313,sé 1121,-30.057298,-51.20946,-30.056487,-51.213443,0.3937978611574866,1.0,0.19047619047619047,1,Hotel Augusta Saint,Porto Alegre,BR,Pousada Augusta Boutique,Porto Alegre,BR,4,8.9,"parking, air_conditioning, bar, pool, wifi, spa",4,7.7,"air_conditioning, pet_friendly, gym"
A00428,B00417,augusta,augusta,república 4313,república 4313,-30.057298,-51.20946,-30.056083,-51.212131,0.2904037921806688,1.0,1.0,1,Hotel Augusta Saint,Porto Alegre,BR, Augusta Saint,Porto Alegre,BR,4,8.9,"parking, air_conditioning, bar, pool, wifi, spa",3,9.4,"restaurant, air_conditioning, pet_friendly"
A00076,B00065,central,central,andradas 770,andradas 770,-23.479726,-46.553075,-23.478994,-46.554307,0.14970952634825685,1.0,1.0,1,Pousada Central Boutique,São Paulo,BR,Pousada Central,São Paulo,BR,5,7.6,"restaurant, bar, parking, gym",4,8.0,"pool, parking, air_conditioning, pet_friendly, bar, restaurant"
A00082,B00071,gaudí,gaudí,augusta 2694,augusta 2694,-23.544134,-46.581807,-23.546647,-46.582851,0.2990124890335504,1.0,1.0,1,Grand Hotel Gaudí,São Paulo,BR,Grand Hotel Gaudí,São Paulo,BR,5,7.1,"bar, restaurant, air_conditioning",5,7.1,"bar, restaurant, air_conditioning"
A00083,B00072,gaudí,gaudí,república 5865,república 5865,-23.542395,-46.690904,-23.541919,-46.693879,0.3078549264246706,1.0,1.0,1,Hotel Gaudí,São Paulo,BR,Hotel Gaudí,São Paulo,BR,3,8.6,"parking, restaurant, spa, pool, air_conditioning, gym",3,8.6,"parking, restaurant, spa, pool, air_conditioning, gym"
A00087,B00076,gaudí,gaudí,flores 1960,flores 1960,-23.568292,-46.672178,-23.568731,-46.675431,0.3351179231257614,1.0,1.0,1,Inn Gaudí Boutique,São Paulo,BR,Inn Gaudí,São Paulo,BR,5,8.5,"pool, parking, spa, air_conditioning",3,7.5,"air_conditioning, gym, bar, parking, spa"
A00104,B00093,liberdade,liberdade,sé 5487,sé 5487,-23.598353,-46.691781,-23.597453,-46.690076,0.2004954915018291,1.0,1.0,1,Inn Liberdade II,São Paulo,BR,Inn Liberdade II,São Paulo,BR,3,7.9,"parking, restaurant, wifi, bar, pet_friendly",3,7.9,"parking, restaurant, wifi, bar, pet_friendly"
A00116,B00105,europa,europa,central 7902,central 7902,-23.578573,-46.501441,-23.577816,-46.500821,0.10525085406651116,1.0,1.0,1,Suites Europa II,São Paulo,BR,Suites Europa II,São Paulo,BR,3,8.9,"wifi, pool, parking, spa, air_conditioning, pet_friendly",3,8.9,"wifi, pool, parking, spa, air_conditioning, pet_friendly"
A00136,B00125,augusta,augusta,paulista 3877,paulista 3877,-23.454674,-46.562748,-23.454398,-46.561666,0.1145595316332499,1.0,1.0,1,Inn Augusta,São Paulo,BR,Inn Augusta,São Paulo,BR,4,7.1,"wifi, air_conditioning, pet_friendly",4,7.1,"wifi, air_conditioning, pet_friendly"
A00160,B00149,copacabana,copacabana,central 146,central 146,-23.524398,-46.645663,-23.525669,-46.644305,0.19784548943936744,1.0,1.0,1,Suites Copacabana,São Paulo,BR,Suites Copacabana,São Paulo,BR,3,9.3,"pool, parking, gym",3,9.3,"pool, parking, gym"
A00180,B00169,liberdade,liberdade,europa 4905,europa 4905,-23.469354,-46.653583,-23.466003,-46.652011,0.4056479274459842,1.0,1.0,1,Grand Hotel Liberdade Saint,São Paulo,BR,Grand Hotel Liberdade Saint,São Paulo,BR,4,7.8,"wifi, parking, bar, air_conditioning, pool, restaurant",4,7.8,"wifi, parking, bar, air_conditioning, pool, restaurant"
